triggerId,time,timestamp,verticalAccuracy,altitude,timeZoneMinutes,studyId,lon,accuracy,lat,speed,submissionId,userId,deviceId,triggerTime,loggedTimestamp
5ce81935a97e511609cac1aa,1617301687000,2021-04-01 12:28:07.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301688000,2021-04-01 12:28:08.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301689000,2021-04-01 12:28:09.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301690000,2021-04-01 12:28:10.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301691000,2021-04-01 12:28:11.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301692000,2021-04-01 12:28:12.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301693000,2021-04-01 12:28:13.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301694000,2021-04-01 12:28:14.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301695000,2021-04-01 12:28:15.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301696000,2021-04-01 12:28:16.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301697000,2021-04-01 12:28:17.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301698000,2021-04-01 12:28:18.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301699000,2021-04-01 12:28:19.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301700000,2021-04-01 12:28:20.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301701000,2021-04-01 12:28:21.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301702000,2021-04-01 12:28:22.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301703000,2021-04-01 12:28:23.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301704000,2021-04-01 12:28:24.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301705000,2021-04-01 12:28:25.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301706000,2021-04-01 12:28:26.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301707000,2021-04-01 12:28:27.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301708000,2021-04-01 12:28:28.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301709000,2021-04-01 12:28:29.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301710000,2021-04-01 12:28:30.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301711000,2021-04-01 12:28:31.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301712000,2021-04-01 12:28:32.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301713000,2021-04-01 12:28:33.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301714000,2021-04-01 12:28:34.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301715000,2021-04-01 12:28:35.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301716000,2021-04-01 12:28:36.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301717000,2021-04-01 12:28:37.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301718000,2021-04-01 12:28:38.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301719000,2021-04-01 12:28:39.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301720000,2021-04-01 12:28:40.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301721000,2021-04-01 12:28:41.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301722000,2021-04-01 12:28:42.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301723000,2021-04-01 12:28:43.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301724000,2021-04-01 12:28:44.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301725000,2021-04-01 12:28:45.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301726000,2021-04-01 12:28:46.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301727000,2021-04-01 12:28:47.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301728000,2021-04-01 12:28:48.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301729000,2021-04-01 12:28:49.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301730000,2021-04-01 12:28:50.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301731000,2021-04-01 12:28:51.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,8,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301732000,2021-04-01 12:28:52.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.6601,6,40.252877,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301733000,2021-04-01 12:28:53.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301734000,2021-04-01 12:28:54.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301735000,2021-04-01 12:28:55.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301736000,2021-04-01 12:28:56.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301737000,2021-04-01 12:28:57.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301738000,2021-04-01 12:28:58.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301739000,2021-04-01 12:28:59.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301740000,2021-04-01 12:29:00.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301741000,2021-04-01 12:29:01.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301742000,2021-04-01 12:29:02.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301743000,2021-04-01 12:29:03.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301744000,2021-04-01 12:29:04.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301745000,2021-04-01 12:29:05.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301746000,2021-04-01 12:29:06.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301747000,2021-04-01 12:29:07.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301748000,2021-04-01 12:29:08.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301749000,2021-04-01 12:29:09.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301750000,2021-04-01 12:29:10.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301751000,2021-04-01 12:29:11.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301752000,2021-04-01 12:29:12.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301753000,2021-04-01 12:29:13.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301754000,2021-04-01 12:29:14.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
